date,discharge_vol(m3/s),discharge_spec(mm/d),waterlevel(m),precipitation(mm/d),temperature_min(degC),temperature_mean(degC),temperature_max(degC),rel_sun_dur(%),swe(mm)
2011-01-22,1.058,0.635,NaN,0.04,NaN,NaN,NaN,NaN,25.0
2011-01-23,1.02,0.612,NaN,0.0,NaN,NaN,NaN,NaN,25.0
2011-01-24,1.089,0.654,NaN,0.39,NaN,NaN,NaN,NaN,25.0
2011-01-25,1.103,0.662,NaN,1.18,NaN,NaN,NaN,NaN,25.0
2011-01-26,1.103,0.662,NaN,1.03,NaN,NaN,NaN,NaN,28.0
2011-01-27,1.041,0.625,NaN,0.25,NaN,NaN,NaN,NaN,29.0
2011-01-28,1.02,0.612,NaN,0.0,NaN,NaN,NaN,NaN,29.0
2011-01-29,1.013,0.608,NaN,0.0,NaN,NaN,NaN,NaN,29.0
2011-01-30,0.941,0.565,NaN,0.0,NaN,NaN,NaN,NaN,28.0
2011-01-31,0.941,0.565,NaN,0.0,NaN,NaN,NaN,NaN,28.0
2011-02-01,0.887,0.532,NaN,0.0,NaN,NaN,NaN,NaN,28.0
2011-02-02,0.796,0.478,NaN,0.08,NaN,NaN,NaN,NaN,28.0
2011-02-03,0.678,0.407,NaN,0.5,NaN,NaN,NaN,NaN,29.0
2011-02-04,0.667,0.4,NaN,0.0,NaN,NaN,NaN,NaN,28.0
2011-02-05,0.675,0.405,NaN,0.0,NaN,NaN,NaN,NaN,26.0
2011-02-06,0.667,0.4,NaN,0.0,NaN,NaN,NaN,NaN,24.0
2011-02-07,0.667,0.4,NaN,0.0,NaN,NaN,NaN,NaN,22.0
2011-02-08,0.659,0.396,NaN,0.0,NaN,NaN,NaN,NaN,21.0
2011-02-09,0.622,0.373,NaN,0.04,NaN,NaN,NaN,NaN,20.0
2011-02-10,0.607,0.364,NaN,0.2,NaN,NaN,NaN,NaN,20.0
2011-02-11,0.607,0.364,NaN,0.0,NaN,NaN,NaN,NaN,19.0
2011-02-12,0.607,0.364,NaN,0.0,NaN,NaN,NaN,NaN,15.0
2011-02-13,0.607,0.364,NaN,0.09,NaN,NaN,NaN,NaN,13.0
2011-02-14,0.607,0.364,NaN,0.0,NaN,NaN,NaN,NaN,12.0
2011-02-15,0.607,0.364,NaN,0.65,NaN,NaN,NaN,NaN,10.0
2011-02-16,0.573,0.344,NaN,0.0,NaN,NaN,NaN,NaN,10.0
2011-02-17,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,9.0
2011-02-18,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,8.0
2011-02-19,0.552,0.331,NaN,0.81,NaN,NaN,NaN,NaN,8.0
2011-02-20,0.599,0.36,NaN,10.57,NaN,NaN,NaN,NaN,8.0
2011-02-21,0.607,0.364,NaN,1.02,NaN,NaN,NaN,NaN,16.0
2011-02-22,0.607,0.364,NaN,0.04,NaN,NaN,NaN,NaN,16.0
2011-02-23,0.557,0.334,NaN,0.0,NaN,NaN,NaN,NaN,16.0
2011-02-24,0.552,0.331,NaN,0.44,NaN,NaN,NaN,NaN,16.0
2011-02-25,0.552,0.331,NaN,0.59,NaN,NaN,NaN,NaN,14.0
2011-02-26,0.554,0.333,NaN,1.72,NaN,NaN,NaN,NaN,12.0
2011-02-27,0.607,0.364,NaN,1.13,NaN,NaN,NaN,NaN,10.0
2011-02-28,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,9.0
2011-03-01,0.605,0.363,NaN,0.0,NaN,NaN,NaN,NaN,9.0
2011-03-02,0.598,0.359,NaN,0.0,NaN,NaN,NaN,NaN,8.0
2011-03-03,0.561,0.337,NaN,0.0,NaN,NaN,NaN,NaN,7.0
2011-03-04,0.554,0.333,NaN,0.0,NaN,NaN,NaN,NaN,7.0
2011-03-05,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,7.0
2011-03-06,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2011-03-07,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2011-03-08,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2011-03-09,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2011-03-10,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2011-03-11,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2011-03-12,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2011-03-13,0.552,0.331,NaN,0.5,NaN,NaN,NaN,NaN,2.0
2011-03-14,0.507,0.304,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2011-03-15,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2011-03-16,0.5,0.3,NaN,2.44,NaN,NaN,NaN,NaN,1.0
2011-03-17,0.537,0.322,NaN,1.6,NaN,NaN,NaN,NaN,1.0
2011-03-18,0.5,0.3,NaN,3.0,NaN,NaN,NaN,NaN,1.0
2011-03-19,0.542,0.325,NaN,5.95,NaN,NaN,NaN,NaN,1.0
2011-03-20,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2011-03-21,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2011-03-22,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2011-03-23,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2011-03-24,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2011-03-25,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-03-26,0.451,0.271,NaN,1.46,NaN,NaN,NaN,NaN,0.0
2011-03-27,0.497,0.298,NaN,8.19,NaN,NaN,NaN,NaN,0.0
2011-03-28,0.502,0.301,NaN,2.0,NaN,NaN,NaN,NaN,0.0
2011-03-29,0.518,0.311,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-03-30,0.5,0.3,NaN,0.44,NaN,NaN,NaN,NaN,0.0
2011-03-31,0.511,0.307,NaN,3.33,NaN,NaN,NaN,NaN,0.0
2011-04-01,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-02,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-03,0.5,0.3,NaN,9.25,NaN,NaN,NaN,NaN,0.0
2011-04-04,0.582,0.349,NaN,4.63,NaN,NaN,NaN,NaN,0.0
2011-04-05,0.541,0.325,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-06,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-07,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-08,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-09,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-10,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-11,0.49,0.294,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-12,0.451,0.271,NaN,4.36,NaN,NaN,NaN,NaN,0.0
2011-04-13,0.469,0.282,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-14,0.451,0.271,NaN,0.13,NaN,NaN,NaN,NaN,0.0
2011-04-15,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-16,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-17,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-18,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-19,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-20,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-21,0.447,0.268,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-22,0.442,0.265,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-23,0.406,0.244,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2011-04-24,0.406,0.244,NaN,0.18,NaN,NaN,NaN,NaN,0.0
2011-04-25,0.406,0.244,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-04-26,0.406,0.244,NaN,0.38,NaN,NaN,NaN,NaN,0.0
2011-04-27,0.406,0.244,NaN,0.6,NaN,NaN,NaN,NaN,0.0
2011-04-28,0.406,0.244,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-04-29,0.397,0.238,NaN,0.1,NaN,NaN,NaN,NaN,0.0
2011-04-30,0.593,0.356,NaN,1.39,NaN,NaN,NaN,NaN,0.0
2011-05-01,0.567,0.34,NaN,3.47,NaN,NaN,NaN,NaN,0.0
2011-05-02,0.432,0.259,NaN,8.85,NaN,NaN,NaN,NaN,0.0
2011-05-03,0.419,0.252,NaN,0.11,NaN,NaN,NaN,NaN,0.0
2011-05-04,0.406,0.244,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-05,0.374,0.225,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-06,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-07,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-08,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-09,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-10,0.32,0.192,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-11,0.306,0.184,NaN,3.53,NaN,NaN,NaN,NaN,0.0
2011-05-12,0.314,0.188,NaN,1.9,NaN,NaN,NaN,NaN,0.0
2011-05-13,0.315,0.189,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-14,0.301,0.181,NaN,7.1,NaN,NaN,NaN,NaN,0.0
2011-05-15,0.353,0.212,NaN,2.37,NaN,NaN,NaN,NaN,0.0
2011-05-16,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-17,0.326,0.196,NaN,8.53,NaN,NaN,NaN,NaN,0.0
2011-05-18,0.318,0.191,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-19,0.29,0.174,NaN,0.05,NaN,NaN,NaN,NaN,0.0
2011-05-20,0.432,0.259,NaN,6.87,NaN,NaN,NaN,NaN,0.0
2011-05-21,0.398,0.239,NaN,0.45,NaN,NaN,NaN,NaN,0.0
2011-05-22,0.405,0.243,NaN,10.69,NaN,NaN,NaN,NaN,0.0
2011-05-23,0.347,0.208,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-24,0.311,0.187,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-25,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-26,0.29,0.174,NaN,1.18,NaN,NaN,NaN,NaN,0.0
2011-05-27,0.29,0.174,NaN,4.77,NaN,NaN,NaN,NaN,0.0
2011-05-28,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-29,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-30,0.279,0.167,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-05-31,0.28,0.168,NaN,9.6,NaN,NaN,NaN,NaN,0.0
2011-06-01,0.305,0.183,NaN,0.65,NaN,NaN,NaN,NaN,0.0
2011-06-02,0.287,0.172,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-03,0.282,0.169,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-04,0.276,0.166,NaN,0.37,NaN,NaN,NaN,NaN,0.0
2011-06-05,0.278,0.167,NaN,5.26,NaN,NaN,NaN,NaN,0.0
2011-06-06,0.289,0.173,NaN,3.09,NaN,NaN,NaN,NaN,0.0
2011-06-07,0.261,0.157,NaN,0.94,NaN,NaN,NaN,NaN,0.0
2011-06-08,0.29,0.174,NaN,5.02,NaN,NaN,NaN,NaN,0.0
2011-06-09,0.302,0.181,NaN,2.36,NaN,NaN,NaN,NaN,0.0
2011-06-10,0.29,0.174,NaN,0.99,NaN,NaN,NaN,NaN,0.0
2011-06-11,0.29,0.174,NaN,0.34,NaN,NaN,NaN,NaN,0.0
2011-06-12,0.29,0.174,NaN,1.99,NaN,NaN,NaN,NaN,0.0
2011-06-13,0.29,0.174,NaN,1.06,NaN,NaN,NaN,NaN,0.0
2011-06-14,0.29,0.174,NaN,1.71,NaN,NaN,NaN,NaN,0.0
2011-06-15,0.271,0.163,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-16,0.254,0.152,NaN,2.03,NaN,NaN,NaN,NaN,0.0
2011-06-17,0.26,0.156,NaN,11.38,NaN,NaN,NaN,NaN,0.0
2011-06-18,0.302,0.181,NaN,5.69,NaN,NaN,NaN,NaN,0.0
2011-06-19,0.257,0.154,NaN,0.48,NaN,NaN,NaN,NaN,0.0
2011-06-20,0.257,0.154,NaN,0.07,NaN,NaN,NaN,NaN,0.0
2011-06-21,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-22,0.287,0.172,NaN,10.06,NaN,NaN,NaN,NaN,0.0
2011-06-23,0.26,0.156,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-06-24,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-25,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-26,0.246,0.148,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-27,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-06-28,0.227,0.136,NaN,0.19,NaN,NaN,NaN,NaN,0.0
2011-06-29,0.227,0.136,NaN,11.23,NaN,NaN,NaN,NaN,0.0
2011-06-30,0.241,0.145,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-01,0.227,0.136,NaN,0.91,NaN,NaN,NaN,NaN,0.0
2011-07-02,0.227,0.136,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2011-07-03,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-04,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-05,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-06,0.227,0.136,NaN,1.64,NaN,NaN,NaN,NaN,0.0
2011-07-07,0.262,0.157,NaN,36.04,NaN,NaN,NaN,NaN,0.0
2011-07-08,0.516,0.31,NaN,0.33,NaN,NaN,NaN,NaN,0.0
2011-07-09,0.291,0.175,NaN,10.4,NaN,NaN,NaN,NaN,0.0
2011-07-10,0.282,0.169,NaN,0.85,NaN,NaN,NaN,NaN,0.0
2011-07-11,0.25,0.15,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-12,0.227,0.136,NaN,35.86,NaN,NaN,NaN,NaN,0.0
2011-07-13,1.008,0.605,NaN,31.47,NaN,NaN,NaN,NaN,0.0
2011-07-14,0.74,0.444,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-15,0.342,0.205,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-16,0.29,0.174,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2011-07-17,0.327,0.196,NaN,9.95,NaN,NaN,NaN,NaN,0.0
2011-07-18,0.308,0.185,NaN,0.1,NaN,NaN,NaN,NaN,0.0
2011-07-19,0.304,0.182,NaN,12.82,NaN,NaN,NaN,NaN,0.0
2011-07-20,0.354,0.212,NaN,1.12,NaN,NaN,NaN,NaN,0.0
2011-07-21,0.326,0.196,NaN,6.36,NaN,NaN,NaN,NaN,0.0
2011-07-22,0.373,0.224,NaN,12.84,NaN,NaN,NaN,NaN,0.0
2011-07-23,0.387,0.232,NaN,2.99,NaN,NaN,NaN,NaN,0.0
2011-07-24,0.351,0.211,NaN,1.25,NaN,NaN,NaN,NaN,0.0
2011-07-25,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-07-26,0.299,0.179,NaN,0.3,NaN,NaN,NaN,NaN,0.0
2011-07-27,0.306,0.184,NaN,5.89,NaN,NaN,NaN,NaN,0.0
2011-07-28,0.368,0.221,NaN,3.91,NaN,NaN,NaN,NaN,0.0
2011-07-29,0.339,0.203,NaN,6.55,NaN,NaN,NaN,NaN,0.0
2011-07-30,0.326,0.196,NaN,0.22,NaN,NaN,NaN,NaN,0.0
2011-07-31,0.307,0.184,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-01,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-02,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-03,0.29,0.174,NaN,1.57,NaN,NaN,NaN,NaN,0.0
2011-08-04,0.29,0.174,NaN,2.0,NaN,NaN,NaN,NaN,0.0
2011-08-05,0.492,0.295,NaN,17.06,NaN,NaN,NaN,NaN,0.0
2011-08-06,0.421,0.253,NaN,5.74,NaN,NaN,NaN,NaN,0.0
2011-08-07,0.337,0.202,NaN,3.73,NaN,NaN,NaN,NaN,0.0
2011-08-08,0.314,0.188,NaN,1.6,NaN,NaN,NaN,NaN,0.0
2011-08-09,0.29,0.174,NaN,3.64,NaN,NaN,NaN,NaN,0.0
2011-08-10,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-11,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-12,0.262,0.157,NaN,1.01,NaN,NaN,NaN,NaN,0.0
2011-08-13,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-14,0.257,0.154,NaN,7.34,NaN,NaN,NaN,NaN,0.0
2011-08-15,0.329,0.197,NaN,7.04,NaN,NaN,NaN,NaN,0.0
2011-08-16,0.308,0.185,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-17,0.29,0.174,NaN,0.14,NaN,NaN,NaN,NaN,0.0
2011-08-18,0.29,0.174,NaN,1.03,NaN,NaN,NaN,NaN,0.0
2011-08-19,0.283,0.17,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-08-20,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-21,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-22,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-23,0.257,0.154,NaN,1.92,NaN,NaN,NaN,NaN,0.0
2011-08-24,0.266,0.16,NaN,8.89,NaN,NaN,NaN,NaN,0.0
2011-08-25,0.277,0.166,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-26,0.257,0.154,NaN,13.83,NaN,NaN,NaN,NaN,0.0
2011-08-27,0.429,0.258,NaN,2.9,NaN,NaN,NaN,NaN,0.0
2011-08-28,0.295,0.177,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-29,0.283,0.17,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-30,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-08-31,0.257,0.154,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2011-09-01,0.257,0.154,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2011-09-02,0.257,0.154,NaN,1.07,NaN,NaN,NaN,NaN,0.0
2011-09-03,0.257,0.154,NaN,1.87,NaN,NaN,NaN,NaN,0.0
2011-09-04,0.315,0.189,NaN,17.99,NaN,NaN,NaN,NaN,0.0
2011-09-05,0.363,0.218,NaN,2.69,NaN,NaN,NaN,NaN,0.0
2011-09-06,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-07,0.268,0.161,NaN,0.1,NaN,NaN,NaN,NaN,0.0
2011-09-08,0.257,0.154,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-09-09,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-10,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-11,0.277,0.166,NaN,8.47,NaN,NaN,NaN,NaN,0.0
2011-09-12,0.307,0.184,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-13,0.265,0.159,NaN,9.69,NaN,NaN,NaN,NaN,0.0
2011-09-14,0.291,0.175,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2011-09-15,0.275,0.165,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-16,0.257,0.154,NaN,2.39,NaN,NaN,NaN,NaN,0.0
2011-09-17,0.257,0.154,NaN,4.39,NaN,NaN,NaN,NaN,0.0
2011-09-18,0.298,0.179,NaN,3.98,NaN,NaN,NaN,NaN,0.0
2011-09-19,0.299,0.179,NaN,6.9,NaN,NaN,NaN,NaN,0.0
2011-09-20,0.304,0.182,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-21,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-22,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-23,0.28,0.168,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-24,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-25,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-26,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-27,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-28,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-29,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-09-30,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-01,0.257,0.154,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2011-10-02,0.257,0.154,NaN,0.07,NaN,NaN,NaN,NaN,0.0
2011-10-03,0.257,0.154,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2011-10-04,0.257,0.154,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-10-05,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-06,0.271,0.163,NaN,14.27,NaN,NaN,NaN,NaN,0.0
2011-10-07,0.388,0.233,NaN,4.98,NaN,NaN,NaN,NaN,0.0
2011-10-08,0.29,0.174,NaN,5.76,NaN,NaN,NaN,NaN,0.0
2011-10-09,0.29,0.174,NaN,10.99,NaN,NaN,NaN,NaN,0.0
2011-10-10,0.427,0.256,NaN,1.58,NaN,NaN,NaN,NaN,0.0
2011-10-11,0.304,0.182,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-12,0.275,0.165,NaN,0.33,NaN,NaN,NaN,NaN,0.0
2011-10-13,0.276,0.166,NaN,3.06,NaN,NaN,NaN,NaN,0.0
2011-10-14,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-15,0.23,0.138,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-10-16,0.227,0.136,NaN,0.25,NaN,NaN,NaN,NaN,0.0
2011-10-17,0.247,0.148,NaN,0.13,NaN,NaN,NaN,NaN,0.0
2011-10-18,0.257,0.154,NaN,0.11,NaN,NaN,NaN,NaN,0.0
2011-10-19,0.289,0.173,NaN,14.97,NaN,NaN,NaN,NaN,0.0
2011-10-20,0.308,0.185,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2011-10-21,0.265,0.159,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-22,0.257,0.154,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2011-10-23,0.257,0.154,NaN,0.09,NaN,NaN,NaN,NaN,0.0
2011-10-24,0.257,0.154,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2011-10-25,0.257,0.154,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-26,0.242,0.145,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-27,0.24,0.144,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-28,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-29,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-10-30,0.227,0.136,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-10-31,0.227,0.136,NaN,0.15,NaN,NaN,NaN,NaN,0.0
2011-11-01,0.227,0.136,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2011-11-02,0.227,0.136,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-11-03,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-04,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-05,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-06,0.227,0.136,NaN,0.13,NaN,NaN,NaN,NaN,0.0
2011-11-07,0.227,0.136,NaN,0.38,NaN,NaN,NaN,NaN,0.0
2011-11-08,0.227,0.136,NaN,0.11,NaN,NaN,NaN,NaN,0.0
2011-11-09,0.227,0.136,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2011-11-10,0.227,0.136,NaN,0.14,NaN,NaN,NaN,NaN,0.0
2011-11-11,0.227,0.136,NaN,0.16,NaN,NaN,NaN,NaN,0.0
2011-11-12,0.227,0.136,NaN,0.05,NaN,NaN,NaN,NaN,0.0
2011-11-13,0.213,0.128,NaN,0.12,NaN,NaN,NaN,NaN,0.0
2011-11-14,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-15,0.199,0.119,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2011-11-16,0.201,0.121,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-11-17,0.215,0.129,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-18,0.204,0.122,NaN,0.05,NaN,NaN,NaN,NaN,0.0
2011-11-19,0.199,0.119,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2011-11-20,0.199,0.119,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2011-11-21,0.199,0.119,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-22,0.199,0.119,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2011-11-23,0.199,0.119,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-24,0.199,0.119,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2011-11-25,0.199,0.119,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-26,0.199,0.119,NaN,0.13,NaN,NaN,NaN,NaN,0.0
2011-11-27,0.199,0.119,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2011-11-28,0.199,0.119,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-11-29,0.199,0.119,NaN,0.06,NaN,NaN,NaN,NaN,0.0
2011-11-30,0.214,0.128,NaN,0.38,NaN,NaN,NaN,NaN,0.0
2011-12-01,0.227,0.136,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-12-02,0.24,0.144,NaN,12.33,NaN,NaN,NaN,NaN,0.0
2011-12-03,0.302,0.181,NaN,0.38,NaN,NaN,NaN,NaN,0.0
2011-12-04,0.257,0.154,NaN,13.61,NaN,NaN,NaN,NaN,0.0
2011-12-05,0.393,0.236,NaN,2.73,NaN,NaN,NaN,NaN,0.0
2011-12-06,0.326,0.196,NaN,5.68,NaN,NaN,NaN,NaN,0.0
2011-12-07,0.425,0.255,NaN,10.94,NaN,NaN,NaN,NaN,0.0
2011-12-08,0.465,0.279,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2011-12-09,0.368,0.221,NaN,12.74,NaN,NaN,NaN,NaN,0.0
2011-12-10,0.514,0.309,NaN,8.22,NaN,NaN,NaN,NaN,0.0
